Sex,Blood Type,Rhesus,Count
13,45,1,535
13,45,2,751
13,45,3,258
13,45,4,848
13,45,5,183
13,45,6,427
13,45,7,231
13,45,8,103
13,45,9,885
13,46,0,699
13,46,1,311
13,46,2,875
13,46,3,527
13,46,4,397
13,46,5,813
13,46,6,759
13,46,7,858
13,46,8,711
13,46,9,146
13,47,0,260
13,47,1,808
13,47,2,969
13,47,3,47
13,47,4,979
13,47,5,561
13,47,6,190
13,47,7,805
13,47,8,327
13,47,9,82
13,48,0,732
13,48,1,813
13,48,2,508
13,48,3,365
13,48,4,51
13,48,5,150
13,48,6,733
13,48,7,466
13,48,8,694
13,48,9,237
13,49,0,838
13,49,1,571
13,49,2,57
13,49,3,660
13,49,4,457
13,49,5,608
13,49,6,665
13,49,7,552
13,49,8,533
13,49,9,432
13,50,0,302
13,50,1,856
13,50,2,440
13,50,3,899
13,50,4,496
13,50,5,499
13,50,6,925
13,50,7,515
13,50,8,504
13,50,9,110
13,51,0,507
13,51,1,107
13,51,2,953
13,51,3,645
13,51,4,444
13,51,5,270
13,51,6,479
13,51,7,822
13,51,8,535
13,51,9,324
13,52,0,284
13,52,1,85
13,52,2,209
13,52,3,541
13,52,4,491
13,52,5,907
13,52,6,111
13,52,7,444
13,52,8,652
13,52,9,834
13,53,0,367
13,53,1,140
13,53,2,716
13,53,3,329
13,53,4,726
13,53,5,294
13,53,6,270
13,53,7,119
13,53,8,327
13,53,9,89
13,54,0,453
13,54,1,495
13,54,2,653
13,54,3,720
13,54,4,957
13,54,5,893
13,54,6,641
13,54,7,833
13,54,8,69
13,54,9,369
13,55,0,51
13,55,1,5
13,55,2,876
13,55,3,876
13,55,4,306
13,55,5,540
13,55,6,839
13,55,7,987
13,55,8,272
13,55,9,767
13,56,0,172
13,56,1,756
13,56,2,33
13,56,3,733
13,56,4,427
13,56,5,411
13,56,6,214
13,56,7,678
13,56,8,40
13,56,9,362
13,57,0,94
13,57,1,431
13,57,2,971
13,57,3,172
13,57,4,256
13,57,5,884
13,57,6,369
13,57,7,532
13,57,8,891
13,57,9,319
13,58,0,305
13,58,1,18
13,58,2,665
13,58,3,644
13,58,4,848
13,58,5,367
13,58,6,730
13,58,7,640
13,58,8,381
13,58,9,861
13,59,0,372
13,59,1,506
13,59,2,649
13,59,3,419
13,59,4,190
13,59,5,66
13,59,6,572
13,59,7,409
13,59,8,617
13,59,9,482
13,60,0,122
13,60,1,220
13,60,2,231
13,60,3,227
13,60,4,844
13,60,5,251
13,60,6,132
13,60,7,228
13,60,8,946
13,60,9,557
13,61,0,885
13,61,1,600
13,61,2,369
13,61,3,835
13,61,4,652
13,61,5,337
13,61,6,379
13,61,7,979
13,61,8,876
13,61,9,72
13,62,0,392
13,62,1,981
13,62,2,657
13,62,3,396
13,62,4,136
13,62,5,748
13,62,6,539
13,62,7,654
13,62,8,775
13,62,9,613
13,63,0,299
13,63,1,805
13,63,2,762
13,63,3,823
13,63,4,262
13,63,5,264
13,63,6,971
13,63,7,4
13,63,8,201
13,63,9,697
13,64,0,177
13,64,1,599
13,64,2,11
13,64,3,65
13,64,4,756
13,64,5,671
13,64,6,160
13,64,7,104
13,64,8,342
13,64,9,989
13,65,0,252
13,65,1,709
13,65,2,268
13,65,3,58
13,65,4,802
13,65,5,189
13,65,6,650
13,65,7,605
13,65,8,515
13,65,9,890
13,66,0,552
13,66,1,243
13,66,2,636
13,66,3,357
13,66,4,565
13,66,5,409
13,66,6,977
13,66,7,647
13,66,8,498
13,66,9,889
13,67,0,942
13,67,1,622
13,67,2,644
13,67,3,764
13,67,4,818
13,67,5,945
13,67,6,523
13,67,7,630
13,67,8,720
13,67,9,704
13,68,0,788
13,68,1,286
13,68,2,851
13,68,3,985
13,68,4,947
13,68,5,1
13,68,6,903
13,68,7,722
13,68,8,628
13,68,9,333
13,69,0,310
13,69,1,906
13,69,2,836
13,69,3,240
13,69,4,29
13,69,5,937
13,69,6,742
13,69,7,294
13,69,8,231
13,69,9,849
13,70,0,775
13,70,1,862
13,70,2,609
13,70,3,251
13,70,4,918
13,70,5,126
13,70,6,777
13,70,7,147
13,70,8,29
13,70,9,592
13,71,0,343
13,71,1,990
13,71,2,744
13,71,3,372
13,71,4,26
13,71,5,459
13,71,6,449
13,71,7,198
13,71,8,691
13,71,9,777
13,72,0,832
13,72,1,645
13,72,2,414
13,72,3,264
13,72,4,140
13,72,5,70
13,72,6,312
13,72,7,645
13,72,8,703
13,72,9,989
13,73,0,2
13,73,1,929
13,73,2,823
13,73,3,274
13,73,4,331
13,73,5,496
13,73,6,397
13,73,7,534
13,73,8,657
13,73,9,920
13,74,0,577
13,74,1,351
13,74,2,945
13,74,3,781
13,74,4,474
13,74,5,574
13,74,6,145
13,74,7,815
13,74,8,485
13,74,9,59
13,75,0,463
13,75,1,284
13,75,2,719
13,75,3,930
13,75,4,451
13,75,5,886
13,75,6,787
13,75,7,879
13,75,8,583
13,75,9,321
13,76,0,15
13,76,1,387
13,76,2,839
13,76,3,943
13,76,4,264
13,76,5,400
13,76,6,715
13,76,7,148
13,76,8,556
13,76,9,639
13,77,0,3
13,77,1,337
13,77,2,382
13,77,3,969
13,77,4,502
13,77,5,391
13,77,6,975
13,77,7,29
13,77,8,46
13,77,9,28
13,78,0,879
13,78,1,755
13,78,2,665
13,78,3,43
13,78,4,600
13,78,5,355
13,78,6,981
13,78,7,100
13,78,8,909
13,78,9,244
13,79,0,640
13,79,1,72
13,79,2,882
13,79,3,222
13,79,4,127
13,79,5,102
13,79,6,985
13,79,7,222
13,79,8,933
13,79,9,580
13,80,0,391
13,80,1,926
13,80,2,946
13,80,3,385
13,80,4,874
13,80,5,237
13,80,6,353
13,80,7,323
13,80,8,652
13,80,9,139
13,81,0,279
13,81,1,654
13,81,2,593
13,81,3,230
13,81,4,687
13,81,5,115
13,81,6,224
13,81,7,23
13,81,8,92
13,81,9,274
13,82,0,779
13,82,1,101
13,82,2,315
13,82,3,301
13,82,4,919
13,82,5,456
13,82,6,332
13,82,7,505
13,82,8,188
13,82,9,653
13,83,0,914
13,83,1,184
13,83,2,751
13,83,3,840
13,83,4,15
13,83,5,403
13,83,6,70
13,83,7,702
13,83,8,430
13,83,9,804
13,84,0,602
13,84,1,709
13,84,2,920
13,84,3,517
13,84,4,992
13,84,5,736
13,84,6,539
13,84,7,489
13,84,8,852
13,84,9,988
13,85,0,792
13,85,1,20
13,85,2,117
13,85,3,269
13,85,4,847
13,85,5,833
13,85,6,554
13,85,7,918
13,85,8,573
13,85,9,226
13,86,0,166
13,86,1,468
13,86,2,573
13,86,3,24
13,86,4,164
13,86,5,843
13,86,6,357
13,86,7,168
13,86,8,649
13,86,9,859
13,87,0,684
13,87,1,372
13,87,2,72
13,87,3,889
13,87,4,312
13,87,5,212
13,87,6,203
13,87,7,235
13,87,8,280
13,87,9,365
13,88,0,624
13,88,1,596
13,88,2,327
13,88,3,935
13,88,4,436
13,88,5,204
13,88,6,457
13,88,7,2
13,88,8,730
13,88,9,269
13,89,0,624
13,89,1,643
13,89,2,236
13,89,3,74
13,89,4,558
13,89,5,475
13,89,6,579
13,89,7,997
13,89,8,278
13,89,9,34
13,90,0,847
13,90,1,402
13,90,2,279
13,90,3,259
13,90,4,405
13,90,5,251
13,90,6,241
13,90,7,214
13,90,8,166
13,90,9,629
13,91,0,630
13,91,1,117
13,91,2,276
13,91,3,810
13,91,4,227
13,91,5,22
13,91,6,155
13,91,7,161
13,91,8,571
13,91,9,809
13,92,0,678
13,92,1,36
13,92,2,766
13,92,3,164
13,92,4,481
13,92,5,238
13,92,6,970
13,92,7,110
13,92,8,259
13,92,9,834
13,93,0,150
13,93,1,47
13,93,2,654
13,93,3,327
13,93,4,934
13,93,5,867
13,93,6,962
13,93,7,231
13,93,8,15
13,93,9,105
13,94,0,690
13,94,1,221
13,94,2,388
13,94,3,715
13,94,4,863
13,94,5,16
13,94,6,270
13,94,7,695
13,94,8,594
13,94,9,143
13,95,0,375
13,95,1,475
13,95,2,199
13,95,3,390
13,95,4,771
13,95,5,259
13,95,6,330
13,95,7,67
13,95,8,92
13,95,9,546
13,96,0,409
13,96,1,260
13,96,2,18
13,96,3,655
13,96,4,720
13,96,5,778
13,96,6,864
13,96,7,308
13,96,8,900
13,96,9,330
13,97,0,546
13,97,1,628
13,97,2,208
13,97,3,363
13,97,4,777
13,97,5,334
13,97,6,407
13,97,7,392
13,97,8,697
13,97,9,773
13,98,0,438
13,98,1,99
13,98,2,483
13,98,3,626
13,98,4,794
13,98,5,636
13,98,6,330
13,98,7,234
13,98,8,941
13,98,9,395
13,99,0,472
13,99,1,651
13,99,2,417
13,99,3,462
13,99,4,377
13,99,5,59
13,99,6,849
13,99,7,589
13,99,8,859
13,99,9,396
14,0,0,734
14,0,1,715
14,0,2,238
14,0,3,817
14,0,4,709
14,0,5,92
14,0,6,985
14,0,7,597
14,0,8,694
14,0,9,410
14,1,0,385
14,1,1,719
14,1,2,647
14,1,3,825
14,1,4,383
14,1,5,177
14,1,6,240
14,1,7,914
14,1,8,15
14,1,9,26
14,2,0,240
14,2,1,142
14,2,2,328
14,2,3,691
14,2,4,408
14,2,5,903
14,2,6,856
14,2,7,277
14,2,8,976
14,2,9,39
14,3,0,191
14,3,1,588
14,3,2,774
14,3,3,552
14,3,4,293
14,3,5,250
14,3,6,441
14,3,7,645
14,3,8,364
14,3,9,79
14,4,0,850
14,4,1,429
14,4,2,581
14,4,3,450
14,4,4,421
14,4,5,308
14,4,6,457
14,4,7,165
14,4,8,513
14,4,9,242
14,5,0,913
14,5,1,253
14,5,2,894
14,5,3,569
14,5,4,615
14,5,5,959
14,5,6,344
14,5,7,26
14,5,8,755
14,5,9,695
14,6,0,30
14,6,1,333
14,6,2,815
14,6,3,655
14,6,4,197
14,6,5,320
14,6,6,103
14,6,7,212
14,6,8,623
14,6,9,103
14,7,0,224
14,7,1,243
14,7,2,137
14,7,3,49
14,7,4,266
14,7,5,623
14,7,6,21
14,7,7,655
14,7,8,777
14,7,9,369
14,8,0,61
14,8,1,742
14,8,2,894
14,8,3,743
14,8,4,842
14,8,5,769
14,8,6,21
14,8,7,845
14,8,8,562
14,8,9,945
14,9,0,325
14,9,1,81
14,9,2,422
14,9,3,990
14,9,4,881
14,9,5,134
14,9,6,735
14,9,7,293
14,9,8,928
14,9,9,514
14,10,0,106
14,10,1,958
14,10,2,246
14,10,3,237
14,10,4,428
14,10,5,241
14,10,6,94
14,10,7,877
14,10,8,663
14,10,9,122
14,11,0,179
14,11,1,526
14,11,2,206
14,11,3,451
14,11,4,968
14,11,5,561
14,11,6,793
14,11,7,17
14,11,8,397
14,11,9,532
14,12,0,575
14,12,1,999
14,12,2,303
14,12,3,988
14,12,4,708
14,12,5,141
14,12,6,381
14,12,7,151
14,12,8,417
14,12,9,843
14,13,0,402
14,13,1,363
14,13,2,534
14,13,3,797
14,13,4,804
14,13,5,783
14,13,6,800
14,13,7,422
14,13,8,787
14,13,9,517
14,14,0,886
14,14,1,274
14,14,2,621
14,14,3,650
14,14,4,724
14,14,5,915
14,14,6,991
14,14,7,643
14,14,8,57
14,14,9,917
14,15,0,579
14,15,1,52
14,15,2,12
14,15,3,280
14,15,4,755
14,15,5,347
14,15,6,424
14,15,7,90
14,15,8,147
14,15,9,765
14,16,0,517
14,16,1,787
14,16,2,80
14,16,3,761
14,16,4,387
14,16,5,828
14,16,6,107
14,16,7,461
14,16,8,355
14,16,9,422
14,17,0,556
14,17,1,322
14,17,2,332
14,17,3,724
14,17,4,281
14,17,5,542
14,17,6,953
14,17,7,854
14,17,8,429
14,17,9,977
14,18,0,367
14,18,1,926
14,18,2,470
14,18,3,563
14,18,4,494
14,18,5,631
14,18,6,555
14,18,7,599
14,18,8,661
14,18,9,836
14,19,0,980
14,19,1,641
14,19,2,814
14,19,3,863
14,19,4,887
14,19,5,907
14,19,6,168
14,19,7,81
14,19,8,625
14,19,9,659
14,20,0,552
14,20,1,37
14,20,2,185
14,20,3,814
14,20,4,333
14,20,5,798
14,20,6,103
14,20,7,448
14,20,8,406
14,20,9,384
14,21,0,178
14,21,1,483
14,21,2,527
14,21,3,144
14,21,4,298
14,21,5,21
14,21,6,767
14,21,7,218
14,21,8,261
14,21,9,488
14,22,0,641
14,22,1,499
14,22,2,403
14,22,3,838
14,22,4,762
14,22,5,450
14,22,6,732
14,22,7,353
14,22,8,261
14,22,9,738
14,23,0,859
14,23,1,297
14,23,2,564
14,23,3,570
14,23,4,297
14,23,5,982
14,23,6,882
14,23,7,880
14,23,8,351
14,23,9,383
14,24,0,70
14,24,1,254
14,24,2,143
14,24,3,973
14,24,4,279
14,24,5,105
14,24,6,938
14,24,7,51
14,24,8,73
14,24,9,855
14,25,0,402
14,25,1,724
14,25,2,167
14,25,3,491
14,25,4,962
14,25,5,99
14,25,6,943
14,25,7,551
14,25,8,361
14,25,9,708
14,26,0,765
14,26,1,433
14,26,2,567
14,26,3,63
14,26,4,726
14,26,5,718
14,26,6,102
14,26,7,934
14,26,8,997
14,26,9,596
14,27,0,775
14,27,1,435
14,27,2,611
14,27,3,256
14,27,4,25
14,27,5,840
14,27,6,739
14,27,7,93
14,27,8,320
14,27,9,343
14,28,0,399
14,28,1,836
14,28,2,971
14,28,3,715
14,28,4,934
14,28,5,60
14,28,6,397
14,28,7,301
14,28,8,35
14,28,9,517
14,29,0,775
14,29,1,547
14,29,2,488
14,29,3,828
14,29,4,115
14,29,5,476
14,29,6,106
14,29,7,419
14,29,8,439
14,29,9,849
14,30,0,39
14,30,1,203
14,30,2,969
14,30,3,250
14,30,4,421
14,30,5,658
14,30,6,611
14,30,7,367
14,30,8,600
14,30,9,986
14,31,0,500
14,31,1,313
14,31,2,745
14,31,3,890
14,31,4,305
14,31,5,230
14,31,6,946
14,31,7,656
14,31,8,892
14,31,9,836
14,32,0,342
14,32,1,567
14,32,2,493
14,32,3,903
14,32,4,827
14,32,5,130
14,32,6,762
14,32,7,912
14,32,8,779
14,32,9,458
14,33,0,258
14,33,1,376
14,33,2,393
14,33,3,415
14,33,4,693
14,33,5,867
14,33,6,845
14,33,7,891
14,33,8,47
14,33,9,415
14,34,0,56
14,34,1,249
14,34,2,355
14,34,3,339
14,34,4,899
14,34,5,786
14,34,6,542
14,34,7,470
14,34,8,7
14,34,9,180
14,35,0,384
14,35,1,50
14,35,2,779
14,35,3,416
14,35,4,834
14,35,5,835
14,35,6,816
14,35,7,238
14,35,8,483
14,35,9,884
14,36,0,102
14,36,1,277
14,36,2,102
14,36,3,61
14,36,4,352
14,36,5,596
14,36,6,524
14,36,7,932
14,36,8,505
14,36,9,199
14,37,0,104
14,37,1,393
14,37,2,990
14,37,3,486
14,37,4,90
14,37,5,907
14,37,6,320
14,37,7,197
14,37,8,158
14,37,9,296
14,38,0,519
14,38,1,177
14,38,2,523
14,38,3,477
14,38,4,374
14,38,5,148
14,38,6,341
14,38,7,827
14,38,8,497
14,38,9,480
14,39,0,529
14,39,1,293
14,39,2,761
14,39,3,177
14,39,4,52
14,39,5,398
14,39,6,63
14,39,7,634
14,39,8,403
14,39,9,753
14,40,0,751
14,40,1,352
14,40,2,567
14,40,3,446
14,40,4,225
14,40,5,475
14,40,6,23
14,40,7,445
14,40,8,355
14,40,9,547
14,41,0,91
14,41,1,658
14,41,2,913
14,41,3,405
14,41,4,630
14,41,5,232
14,41,6,532
14,41,7,86
14,41,8,178
14,41,9,828
14,42,0,442
14,42,1,571
14,42,2,575
14,42,3,94
14,42,4,496
14,42,5,238
14,42,6,349
14,42,7,314
14,42,8,878
14,42,9,464
14,43,0,317
14,43,1,540
14,43,2,472
14,43,3,695
14,43,4,159
14,43,5,68
14,43,6,463
14,43,7,255
14,43,8,53
14,43,9,523
14,44,0,360
14,44,1,809
14,44,2,526
14,44,3,350
14,44,4,402
14,44,5,693
14,44,6,20
14,44,7,657
14,44,8,442
14,44,9,294
14,45,0,591
14,45,1,358
14,45,2,257
14,45,3,308
14,45,4,683
14,45,5,491
14,45,6,261
14,45,7,632
14,45,8,596
14,45,9,432
14,46,0,157
14,46,1,488
14,46,2,177
14,46,3,978
14,46,4,873
14,46,5,612
14,46,6,774
14,46,7,54
14,46,8,20
14,46,9,423
14,47,0,406
14,47,1,666
14,47,2,841
14,47,3,490
14,47,4,176
14,47,5,223
14,47,6,882
14,47,7,178
14,47,8,596
14,47,9,236
14,48,0,820
14,48,1,713
14,48,2,969
14,48,3,577
14,48,4,554
14,48,5,166
14,48,6,637
14,48,7,836
14,48,8,279
14,48,9,948
14,49,0,263
14,49,1,662
14,49,2,432
14,49,3,608
14,49,4,501
14,49,5,624
14,49,6,393
14,49,7,80
14,49,8,132
14,49,9,664
14,50,0,372
14,50,1,389
14,50,2,565
14,50,3,260
14,50,4,857
14,50,5,156
14,50,6,865
14,50,7,752
14,50,8,551
14,50,9,564
14,51,0,315
14,51,1,780
14,51,2,961
14,51,3,904
14,51,4,546
14,51,5,733
14,51,6,512
14,51,7,920
14,51,8,547
14,51,9,566
14,52,0,373
14,52,1,481
14,52,2,492
14,52,3,693
14,52,4,234
14,52,5,843
14,52,6,715
14,52,7,602
14,52,8,275
14,52,9,952
14,53,0,376
14,53,1,98
14,53,2,981
14,53,3,714
14,53,4,745
14,53,5,801
14,53,6,958
14,53,7,578
14,53,8,352
14,53,9,671
14,54,0,489
14,54,1,340
14,54,2,51
14,54,3,149
14,54,4,508
14,54,5,169
14,54,6,24
14,54,7,877
14,54,8,895
14,54,9,743
14,55,0,207
14,55,1,164
14,55,2,777
14,55,3,579
14,55,4,803
14,55,5,929
14,55,6,709
14,55,7,936
14,55,8,868
14,55,9,68
14,56,0,181
14,56,1,702
14,56,2,603
14,56,3,572
14,56,4,357
14,56,5,150
14,56,6,146
14,56,7,743
14,56,8,994
14,56,9,180
14,57,0,693
14,57,1,753
14,57,2,269
14,57,3,251
14,57,4,720
14,57,5,924
14,57,6,563
14,57,7,144
14,57,8,726
14,57,9,997
14,58,0,935
14,58,1,160
14,58,2,920
14,58,3,443
14,58,4,303
14,58,5,410
14,58,6,509
14,58,7,26
14,58,8,845
14,58,9,599
14,59,0,499
14,59,1,741
14,59,2,635
14,59,3,87
14,59,4,92
14,59,5,832
14,59,6,39
14,59,7,173
14,59,8,85
14,59,9,441
14,60,0,543
14,60,1,981
14,60,2,413
14,60,3,246
14,60,4,198
14,60,5,914
14,60,6,835
14,60,7,393
14,60,8,179
14,60,9,382
14,61,0,254
14,61,1,820
14,61,2,701
14,61,3,550
14,61,4,670
14,61,5,192
14,61,6,414
14,61,7,295
14,61,8,888
14,61,9,910
14,62,0,336
14,62,1,905
14,62,2,841
14,62,3,530
14,62,4,61
14,62,5,674
14,62,6,231
14,62,7,203
14,62,8,838
14,62,9,506
14,63,0,856
14,63,1,879
14,63,2,50
14,63,3,673
14,63,4,555
14,63,5,261
14,63,6,174
14,63,7,849
14,63,8,205
14,63,9,133
14,64,0,699
14,64,1,653
14,64,2,907
14,64,3,482
14,64,4,809
14,64,5,504
14,64,6,382
14,64,7,254
14,64,8,689
14,64,9,82
14,65,0,304
14,65,1,463
14,65,2,273
14,65,3,145
14,65,4,813
14,65,5,112
14,65,6,418
14,65,7,367
14,65,8,777
14,65,9,906
14,66,0,176
14,66,1,545
14,66,2,377
14,66,3,781
14,66,4,122
14,66,5,663
14,66,6,664
14,66,7,303
14,66,8,205
14,66,9,80
14,67,0,103
14,67,1,321
14,67,2,117
14,67,3,962
14,67,4,42
14,67,5,792
14,67,6,667
14,67,7,846
14,67,8,214
14,67,9,817
14,68,0,782
14,68,1,414
14,68,2,317
14,68,3,254
14,68,4,360
14,68,5,590
14,68,6,779
14,68,7,648
14,68,8,936
14,68,9,980
14,69,0,324
14,69,1,212
14,69,2,269
14,69,3,449
14,69,4,839
14,69,5,646
14,69,6,846
14,69,7,930
14,69,8,672
14,69,9,515
14,70,0,930
14,70,1,474
14,70,2,306
14,70,3,871
14,70,4,150
14,70,5,646
14,70,6,848
14,70,7,390
14,70,8,957
14,70,9,321
14,71,0,430
14,71,1,82
14,71,2,909
14,71,3,269
14,71,4,151
14,71,5,185
14,71,6,809
14,71,7,900
14,71,8,243
14,71,9,637
14,72,0,928
14,72,1,484
14,72,2,815
14,72,3,141
14,72,4,888
14,72,5,565
14,72,6,116
14,72,7,772
14,72,8,781
14,72,9,105
14,73,0,595
14,73,1,3
14,73,2,658
14,73,3,694
14,73,4,148
14,73,5,133
14,73,6,569
14,73,7,299
14,73,8,200
14,73,9,45
14,74,0,489
14,74,1,22
14,74,2,838
14,74,3,935
14,74,4,447
14,74,5,174
14,74,6,371
14,74,7,806
14,74,8,825
14,74,9,158
14,75,0,952
14,75,1,156
14,75,2,131
14,75,3,658
14,75,4,49
14,75,5,287
14,75,6,672
14,75,7,60
14,75,8,118
14,75,9,684
14,76,0,317
14,76,1,609
14,76,2,915
14,76,3,586
14,76,4,481
14,76,5,270
14,76,6,883
14,76,7,568
14,76,8,449
14,76,9,648
14,77,0,747
14,77,1,840
14,77,2,610
14,77,3,312
14,77,4,586
14,77,5,204
14,77,6,443
14,77,7,694
14,77,8,86
14,77,9,902
14,78,0,853
14,78,1,401
14,78,2,953
14,78,3,124
14,78,4,893
14,78,5,837
14,78,6,778
14,78,7,209
14,78,8,706
14,78,9,76
14,79,0,636
14,79,1,310
14,79,2,575
14,79,3,711
14,79,4,421
14,79,5,585
14,79,6,506
14,79,7,805
14,79,8,989
14,79,9,303
14,80,0,162
14,80,1,599
14,80,2,630
14,80,3,501
14,80,4,401
14,80,5,622
14,80,6,230
14,80,7,668
14,80,8,288
14,80,9,998
14,81,0,202
14,81,1,265
14,81,2,351
14,81,3,60
14,81,4,513
14,81,5,840
14,81,6,958
14,81,7,391
14,81,8,526
14,81,9,104
14,82,0,798
14,82,1,903
14,82,2,438
14,82,3,887
14,82,4,750
14,82,5,153
14,82,6,440
14,82,7,19
14,82,8,358
14,82,9,990
14,83,0,195
14,83,1,685
14,83,2,309
14,83,3,312
14,83,4,212
14,83,5,10
14,83,6,235
14,83,7,581
14,83,8,957
14,83,9,72
14,84,0,888
14,84,1,215
14,84,2,491
14,84,3,192
14,84,4,984
14,84,5,182
14,84,6,926
14,84,7,43
14,84,8,176
14,84,9,110
14,85,0,766
14,85,1,348
14,85,2,907
14,85,3,321
14,85,4,394
14,85,5,789
14,85,6,336
14,85,7,966
14,85,8,435
14,85,9,910
14,86,0,586
14,86,1,153
14,86,2,725
14,86,3,826
14,86,4,730
14,86,5,639
14,86,6,333
14,86,7,538
14,86,8,92
14,86,9,274
14,87,0,32
14,87,1,767
14,87,2,805
14,87,3,798
14,87,4,629
14,87,5,418
14,87,6,354
14,87,7,281
14,87,8,18
14,87,9,849
14,88,0,219
14,88,1,645
14,88,2,650
14,88,3,264
14,88,4,732
14,88,5,376
14,88,6,717
14,88,7,349
14,88,8,548
14,88,9,910
14,89,0,377
14,89,1,989
14,89,2,806
14,89,3,411
14,89,4,26
14,89,5,210
14,89,6,90
14,89,7,28
14,89,8,257
14,89,9,20
14,90,0,357
14,90,1,776
14,90,2,758
14,90,3,120
14,90,4,585
14,90,5,323
14,90,6,245
14,90,7,222
14,90,8,861
14,90,9,560
14,91,0,268
14,91,1,277
14,91,2,325
14,91,3,516
14,91,4,306
14,91,5,310
14,91,6,975
14,91,7,426
14,91,8,496
14,91,9,594
14,92,0,560
14,92,1,745
14,92,2,682
14,92,3,914
14,92,4,986
14,92,5,966
14,92,6,522
14,92,7,527
14,92,8,674
14,92,9,493
14,93,0,448
14,93,1,158
14,93,2,971
14,93,3,557
14,93,4,163
14,93,5,119
14,93,6,417
14,93,7,132
14,93,8,363
14,93,9,25
14,94,0,891
14,94,1,225
14,94,2,22
14,94,3,630
14,94,4,543
14,94,5,423
14,94,6,569
14,94,7,484
14,94,8,408
14,94,9,489
14,95,0,554
14,95,1,709
14,95,2,517
14,95,3,825
14,95,4,752
14,95,5,483
14,95,6,930
14,95,7,778
14,95,8,605
14,95,9,527
14,96,0,607
14,96,1,975
14,96,2,753
14,96,3,17
14,96,4,342
14,96,5,604
14,96,6,912
14,96,7,948
14,96,8,407
14,96,9,123
14,97,0,555
14,97,1,15
14,97,2,873
14,97,3,84
14,97,4,521
14,97,5,697
14,97,6,281
14,97,7,588
14,97,8,762
14,97,9,924
14,98,0,395
14,98,1,380
14,98,2,871
14,98,3,983
14,98,4,712
14,98,5,665
14,98,6,47
14,98,7,265
14,98,8,403
14,98,9,829
14,99,0,69
14,99,1,999
14,99,2,202
14,99,3,596
14,99,4,168
14,99,5,964
14,99,6,250
14,99,7,232
14,99,8,385
14,99,9,216
15,0,0,161
15,0,1,603
15,0,2,416
15,0,3,173
15,0,4,757
15,0,5,567
15,0,6,662
15,0,7,219
15,0,8,531
15,0,9,925
15,1,0,162
15,1,1,788
15,1,2,961
15,1,3,633
15,1,4,126
15,1,5,319
15,1,6,105
15,1,7,832
15,1,8,21
15,1,9,168
15,2,0,989
15,2,1,376
15,2,2,649
15,2,3,742
15,2,4,972
15,2,5,851
15,2,6,535
15,2,7,640
15,2,8,837
15,2,9,213
15,3,0,303
15,3,1,497
15,3,2,3
15,3,3,391
15,3,4,315
15,3,5,638
15,3,6,52
15,3,7,331
15,3,8,935
15,3,9,47
15,4,0,289
15,4,1,468
15,4,2,119
15,4,3,299
15,4,4,909
15,4,5,406
15,4,6,32
15,4,7,853
15,4,8,775
15,4,9,165
15,5,0,841
15,5,1,14
15,5,2,186
15,5,3,972
15,5,4,724
15,5,5,328
15,5,6,633
15,5,7,859
15,5,8,156
15,5,9,299
15,6,0,524
15,6,1,210
15,6,2,263
15,6,3,663
15,6,4,92
15,6,5,13
15,6,6,995
15,6,7,237
15,6,8,332
15,6,9,144
15,7,0,399
15,7,1,634
15,7,2,477
15,7,3,690
15,7,4,179
15,7,5,636
15,7,6,856
15,7,7,472
15,7,8,655
15,7,9,265
15,8,0,497
15,8,1,328
15,8,2,427
15,8,3,290
15,8,4,704
15,8,5,614
15,8,6,381
15,8,7,490
15,8,8,998
15,8,9,163
15,9,0,130
15,9,1,734
15,9,2,727
15,9,3,939
15,9,4,718
15,9,5,167
15,9,6,698
15,9,7,309
15,9,8,834
15,9,9,821
15,10,0,425
15,10,1,758
15,10,2,764
15,10,3,100
15,10,4,711
15,10,5,946
15,10,6,786
15,10,7,191
15,10,8,932
15,10,9,629
15,11,0,593
15,11,1,873
15,11,2,123
15,11,3,199
15,11,4,424
15,11,5,208
15,11,6,62
15,11,7,749
15,11,8,396
15,11,9,955
15,12,0,790
15,12,1,402
15,12,2,124
15,12,3,403
15,12,4,977
15,12,5,580
15,12,6,442
15,12,7,823
15,12,8,328
15,12,9,947
15,13,0,866
15,13,1,347
15,13,2,596
15,13,3,116
15,13,4,235
15,13,5,144
15,13,6,476
15,13,7,503
15,13,8,56
15,13,9,92
15,14,0,297
15,14,1,700
15,14,2,710
15,14,3,974
15,14,4,531
15,14,5,539
15,14,6,207
15,14,7,684
15,14,8,873
15,14,9,946
15,15,0,951
15,15,1,15
15,15,2,426
15,15,3,277
15,15,4,984
15,15,5,543
15,15,6,418
15,15,7,775
15,15,8,407
15,15,9,334
15,16,0,983
15,16,1,731
15,16,2,888
15,16,3,88
15,16,4,128
15,16,5,500
15,16,6,666
15,16,7,669
15,16,8,950
15,16,9,444
15,17,0,869
15,17,1,817
15,17,2,57
15,17,3,218
15,17,4,279
15,17,5,511
15,17,6,297
15,17,7,5
15,17,8,331
15,17,9,101
15,18,0,1000
15,18,1,961
15,18,2,188
15,18,3,805
15,18,4,685
15,18,5,261
15,18,6,47
15,18,7,58
15,18,8,968
15,18,9,842
15,19,0,462
15,19,1,853
15,19,2,740
15,19,3,628
15,19,4,928
15,19,5,767
15,19,6,315
15,19,7,717
